transaction_id,Prod1,Prod2,Prod3
107763,C,G,I
107764,A,E,H
107765,B,F,I
107766,B,F,H
107767,B,F,H
107768,B,E,H
107769,C,F,H
107770,A,G,I
107771,D,E,H
107772,D,F,I
107773,C,G,H
107774,D,G,I
107775,D,F,I
107776,A,E,H
107777,A,F,I
107778,D,F,I
107779,B,E,I
107780,D,F,I
107781,D,G,H
107782,B,E,H
107783,D,F,H
107784,D,G,H
107785,A,G,H
107786,A,G,H
107787,D,F,H
107788,C,F,H
107789,D,G,H
107790,B,F,H
107791,A,G,H
107792,C,G,I
107793,A,F,I
107794,D,G,H
107795,C,E,I
107796,B,F,I
107797,B,E,H
107798,B,G,I
107799,C,F,H
107800,D,E,I
107801,C,E,I
107802,D,G,H
107803,B,G,I
107804,C,E,H
107805,A,G,H
107806,C,F,I
107807,C,F,I
107808,C,F,I
107809,A,E,H
107810,C,G,I
107811,D,F,H
107812,A,E,I
107813,C,E,I
107814,B,E,I
107815,D,G,H
107816,D,F,H
107817,D,F,I
107818,A,F,H
107819,D,F,I
107820,A,G,I
107821,C,F,H
107822,C,F,H
107823,A,E,I
107824,A,F,I
107825,C,E,I
107826,C,G,H
107827,B,G,I
107828,A,F,H
107829,D,F,H
107830,D,G,H
107831,C,F,I
107832,D,E,I
107833,B,F,H
107834,B,F,I
107835,C,F,H
107836,B,F,I
107837,C,F,H
107838,B,F,I
107839,C,F,I
107840,D,F,H
107841,D,G,I
107842,A,F,H
107843,D,F,H
107844,B,G,H
107845,C,F,I
107846,A,E,H
107847,D,E,H
107848,A,E,I
107849,D,E,I
107850,A,E,I
107851,D,F,I
107852,C,G,I
107853,A,G,I
107854,D,E,H
107855,B,G,I
107856,B,E,I
107857,A,G,H
107858,A,G,I
107859,C,G,I
107860,B,E,I
107861,A,G,I
107862,B,F,H
107863,A,F,I
107864,D,E,H
107865,D,E,H
107866,B,G,H
107867,D,E,H
107868,C,E,I
107869,D,G,I
107870,B,E,H
107871,C,F,I
107872,D,F,H
107873,C,G,H
107874,A,E,H
107875,B,E,I
107876,A,E,I
107877,C,G,H
107878,D,G,H
107879,C,G,I
107880,D,G,I
107881,C,G,H
107882,D,F,I
107883,D,E,I
107884,B,F,H
107885,B,E,I
107886,B,G,H
107887,B,G,H
107888,C,E,I
107889,C,G,H
107890,B,F,H
107891,D,E,H
107892,D,G,H
107893,A,F,H
107894,C,G,H
107895,A,F,I
107896,A,E,I
107897,C,E,I
107898,A,G,H
107899,B,E,H
107900,D,F,H
107901,A,G,I
107902,C,G,H
107903,A,F,I
107904,B,E,H
107905,B,E,H
107906,C,F,I
107907,D,G,I
107908,B,G,I
107909,A,E,H
107910,A,E,I
107911,A,E,I
107912,A,F,H
107913,D,G,H
107914,B,F,H
107915,A,F,H
107916,C,G,I
107917,B,F,H
107918,C,F,H
107919,A,F,I
107920,B,F,I
107921,B,E,I
107922,B,G,I
107923,D,F,I
107924,A,E,H
107925,B,G,H
107926,A,F,H
107927,D,F,H
107928,D,E,I
107929,A,E,I
107930,D,G,H
107931,C,G,I
107932,C,G,H
107933,D,E,I
107934,B,F,H
107935,B,G,H
107936,D,F,I
107937,B,F,H
107938,C,F,H
107939,C,G,H
107940,D,E,I
107941,B,F,H
107942,B,E,I
107943,D,G,I
107944,D,G,I
107945,C,E,I
107946,B,F,H
107947,C,G,I
107948,B,E,I
107949,A,G,I
107950,A,F,I
107951,C,G,H
107952,D,G,I
107953,D,E,I
107954,B,G,I
107955,B,E,I
107956,D,G,I
107957,C,F,H
107958,D,F,I
107959,D,G,H
107960,B,G,I
107961,C,E,I
107962,C,E,H
107963,D,E,I
107964,B,E,H
107965,C,F,H
107966,A,F,I
107967,B,F,I
107968,D,F,H
107969,D,G,I
107970,D,E,H
107971,D,E,H
107972,B,F,I
107973,A,F,H
107974,C,E,I
107975,A,E,I
107976,B,E,H
107977,B,F,H
107978,B,F,H
107979,B,G,H
107980,B,E,I
107981,B,E,I
107982,B,E,H
107983,A,E,H
107984,A,G,H
107985,B,E,H
107986,C,G,I
107987,D,F,H
107988,B,F,H
107989,C,E,H
107990,B,G,I
107991,B,F,H
107992,A,E,I
107993,A,F,I
107994,B,F,H
107995,C,F,H
107996,D,F,I
107997,A,F,I
107998,D,G,I
107999,C,G,I
108000,B,E,H
108001,D,F,H
108002,C,E,I
108003,C,G,I
108004,C,E,I
108005,B,F,I
108006,C,G,H
108007,A,E,I
108008,B,E,H
108009,A,G,H
108010,B,F,H
108011,A,F,H
108012,A,E,I
108013,D,E,H
108014,B,G,I
108015,C,F,H
108016,A,F,H
108017,C,G,H
108018,D,F,H
108019,A,F,I
108020,B,G,I
108021,D,F,I
108022,A,F,H
108023,A,E,H
108024,A,E,H
108025,C,E,I
108026,C,E,H
108027,A,F,I
108028,D,E,H
108029,D,E,H
108030,C,F,I
108031,A,E,I
108032,D,E,I
108033,D,G,H
108034,D,G,H
108035,C,G,H
108036,C,E,I
108037,C,F,I
108038,C,G,I
108039,D,E,I
108040,B,G,H
108041,C,G,I
108042,A,E,H
108043,C,E,I
108044,D,F,I
108045,D,E,I
108046,D,F,I
108047,D,G,H
108048,D,G,I
108049,C,E,I
108050,C,F,H
108051,A,G,I
108052,D,G,I
108053,C,G,H
108054,A,F,I
108055,C,G,H
108056,D,F,H
108057,A,E,H
108058,C,F,H
108059,C,G,H
108060,D,E,I
108061,C,F,H
108062,B,F,H
108063,A,G,I
108064,B,G,I
108065,C,F,I
108066,C,G,H
108067,A,G,I
108068,C,F,I
108069,D,G,I
108070,C,E,I
108071,C,E,I
108072,C,F,H
108073,B,F,I
108074,B,G,H
108075,B,G,I
108076,C,F,I
108077,B,E,I
108078,B,G,H
108079,C,F,I
108080,C,E,I
108081,A,F,H
108082,C,F,I
108083,D,G,I
108084,A,G,I
108085,C,F,I
108086,A,F,I
108087,D,G,I
108088,B,G,H
108089,C,G,I
108090,B,E,H
108091,B,E,I
108092,D,E,I
108093,A,F,I
108094,C,F,H
108095,C,F,H
108096,D,G,I
108097,A,E,H
108098,D,G,I
108099,C,E,H
108100,B,F,H
108101,C,F,H
108102,A,E,I
108103,C,G,H
108104,B,G,H
108105,C,F,H
108106,D,G,H
108107,A,G,I
108108,C,E,I
108109,B,E,H
108110,A,G,I
108111,C,G,I
108112,C,E,I
108113,C,F,H
108114,B,F,I
108115,C,E,H
108116,B,G,I
108117,B,E,H
108118,A,F,I
108119,C,G,I
108120,A,F,I
108121,B,F,H
108122,C,G,H
108123,B,E,H
108124,B,G,I
108125,B,G,H
108126,A,E,H
108127,D,G,H
108128,A,F,I
108129,A,G,I
108130,D,F,H
108131,C,G,I
108132,C,F,H
108133,A,E,H
108134,A,E,I
108135,A,E,I
108136,C,G,H
108137,C,G,H
108138,C,G,I
108139,C,F,H
108140,A,E,H
108141,D,G,I
108142,D,G,H
108143,C,F,H
108144,D,F,H
108145,B,G,I
108146,C,E,H
108147,C,E,H
108148,D,F,H
108149,B,F,I
108150,A,G,H
108151,C,E,I
108152,C,E,H
108153,A,E,I
108154,B,E,H
108155,B,G,I
108156,D,E,H
108157,D,E,I
108158,B,G,I
108159,C,G,I
108160,C,F,H
108161,A,G,H
108162,C,G,I
108163,A,E,H
108164,C,E,I
108165,A,E,I
108166,C,E,H
108167,A,F,I
108168,D,F,H
108169,D,E,H
108170,C,E,H
108171,A,F,H
108172,C,E,I
108173,B,E,I
108174,D,E,H
108175,D,G,H
108176,C,F,I
108177,A,F,H
108178,B,E,I
108179,A,F,I
108180,A,F,H
108181,D,E,I
108182,B,G,H
108183,D,F,I
108184,C,G,I
108185,A,G,I
108186,C,E,H
108187,B,E,H
108188,C,F,I
108189,B,E,I
108190,D,E,H
108191,C,E,I
108192,B,E,I
108193,D,E,H
108194,B,F,I
108195,A,F,H
108196,D,E,H
108197,A,F,I
108198,A,E,H
108199,A,G,H
108200,B,E,I
108201,C,G,I
108202,A,F,H
108203,C,G,I
108204,B,G,H
108205,D,E,H
108206,A,F,I
108207,B,G,H
108208,B,E,I
108209,D,G,H
108210,C,G,H
108211,A,F,H
108212,A,F,H
108213,D,E,H
108214,A,F,H
108215,D,G,I
108216,A,E,I
108217,C,E,H
108218,B,E,H
108219,B,E,I
108220,C,F,H
108221,B,F,I
108222,D,E,I
108223,D,G,I
108224,A,E,H
108225,B,F,I
108226,C,E,I
108227,A,F,H
108228,C,G,I
108229,C,F,I
108230,C,G,H
108231,B,G,I
108232,B,F,H
108233,C,G,I
108234,C,G,H
108235,B,G,H
108236,C,F,H
108237,A,G,H
108238,B,G,I
108239,A,G,H
108240,C,G,H
108241,D,F,H
108242,B,E,I
108243,C,F,H
108244,A,F,I
108245,B,F,I
108246,B,G,I
108247,D,F,H
108248,B,F,I
108249,D,F,H
108250,B,E,H
108251,C,E,H
108252,B,G,H
108253,D,F,H
108254,D,E,I
108255,B,E,H
108256,A,G,H
108257,C,F,H
108258,A,G,I
108259,B,F,H
108260,A,F,I
108261,D,F,H
108262,C,G,I
108263,D,F,I
108264,D,E,I
108265,A,E,I
108266,A,E,I
108267,C,E,H
108268,B,F,I
108269,B,G,I
108270,D,F,I
108271,D,G,I
108272,D,G,I
108273,A,E,I
108274,A,E,I
108275,A,E,H
108276,A,F,H
108277,B,E,I
108278,B,E,I
108279,C,F,I
108280,B,G,I
108281,B,F,H
108282,A,G,I
108283,B,G,I
108284,A,E,H
108285,D,F,I
108286,B,G,H
108287,B,E,I
108288,B,F,I
108289,B,G,H
108290,A,F,I
108291,D,G,H
108292,D,G,H
108293,B,E,I
108294,B,E,I
108295,B,F,H
108296,B,E,H
108297,D,G,H
108298,C,G,I
108299,D,G,I
108300,B,E,I
108301,B,E,H
108302,C,E,H
108303,A,G,H
108304,C,E,H
108305,B,G,I
108306,B,F,I
108307,D,G,H
108308,A,E,H
108309,C,G,H
108310,A,F,H
108311,A,G,H
108312,D,E,I
108313,D,E,H
108314,A,E,H
108315,D,E,I
108316,C,E,I
108317,D,E,I
108318,C,G,H
108319,B,G,I
108320,D,F,I
108321,C,F,H
108322,A,F,H
108323,D,G,H
108324,C,G,I
108325,B,F,I
108326,A,F,I
108327,D,G,I
108328,D,F,I
108329,B,F,I
108330,A,G,I
108331,C,E,I
108332,C,F,H
108333,D,G,H
108334,D,E,I
108335,D,E,H
108336,A,F,I
108337,B,G,I
108338,A,E,H
108339,B,G,I
108340,B,E,I
108341,C,E,I
108342,C,F,H
108343,C,G,I
108344,A,G,H
108345,A,F,H
108346,C,G,H
108347,C,E,H
108348,A,E,H
108349,B,E,H
108350,C,F,H
108351,D,E,H
108352,B,G,I
108353,D,F,I
108354,B,E,H
108355,B,G,I
108356,D,E,I
108357,D,E,H
108358,C,F,I
108359,A,E,H
108360,A,G,I
108361,A,E,H
108362,A,E,H
108363,A,G,H
108364,A,F,I
108365,D,F,I
108366,A,G,H
108367,C,F,I
108368,C,F,I
108369,B,E,H
108370,B,E,I
108371,C,G,H
108372,B,F,I
108373,C,G,I
108374,A,F,H
108375,C,E,H
108376,C,G,I
108377,C,G,I
108378,C,E,H
108379,B,E,I
108380,D,F,I
108381,C,F,I
108382,A,F,I
108383,B,F,H
108384,B,F,H
108385,A,F,I
108386,B,F,H
108387,B,G,H
108388,D,G,I
108389,D,E,I
108390,A,G,H
108391,A,G,I
108392,A,E,H
108393,B,E,H
108394,C,G,I
108395,B,G,I
108396,D,G,H
108397,A,F,I
108398,D,E,I
108399,C,G,I
108400,D,E,I
108401,B,G,I
108402,A,E,H
108403,A,F,H
108404,C,G,H
108405,A,E,I
108406,D,F,H
108407,C,F,H
108408,D,E,I
108409,C,E,H
108410,C,E,H
108411,B,E,H
108412,C,E,I
108413,D,F,H
108414,A,F,I
108415,D,G,I
108416,D,F,H
108417,B,G,I
108418,A,E,I
108419,D,E,I
108420,D,G,I
108421,A,E,I
108422,B,G,H
108423,D,G,H
108424,B,G,I
108425,B,G,H
108426,D,E,H
108427,B,E,I
108428,C,G,H
108429,D,F,I
108430,B,E,I
108431,C,F,I
108432,C,E,I
108433,B,G,I
108434,C,E,I
108435,C,G,H
108436,D,G,I
108437,C,F,I
108438,A,E,H
108439,B,G,H
108440,D,E,H
108441,B,G,H
108442,C,G,I
108443,D,F,I
108444,D,F,H
108445,A,E,I
108446,D,G,I
108447,C,E,H
108448,D,E,I
108449,B,G,I
108450,B,F,H
108451,A,F,H
108452,B,G,H
108453,B,E,I
108454,A,G,I
108455,C,F,H
108456,D,G,I
108457,C,G,H
108458,B,F,I
108459,C,E,H
108460,B,E,I
108461,B,E,H
108462,C,F,H
108463,D,F,I
108464,B,G,H
108465,C,E,I
108466,A,F,H
108467,D,E,H
108468,B,F,H
108469,A,F,H
108470,D,G,I
108471,A,G,H
108472,C,G,H
108473,D,G,I
108474,D,G,H
108475,D,G,H
108476,B,G,H
108477,C,F,I
108478,B,F,I
108479,B,E,I
108480,C,E,I
108481,C,E,H
108482,D,E,H
108483,D,F,I
108484,B,E,H
108485,D,E,H
108486,A,F,I
108487,A,E,H
108488,C,E,I
108489,D,E,I
108490,B,G,I
108491,C,E,H
108492,B,F,H
108493,C,G,H
108494,B,G,I
108495,A,F,H
108496,D,F,I
108497,C,E,H
108498,C,G,I
108499,D,G,I
108500,D,G,H
108501,A,F,I
108502,A,E,I
108503,D,G,I
108504,D,G,H
108505,A,F,H
108506,A,F,H
108507,A,E,H
108508,B,G,H
108509,B,G,I
108510,D,F,H
108511,B,G,I
108512,C,E,H
108513,C,F,I
108514,C,G,H
108515,A,E,H
108516,D,G,H
108517,D,E,I
108518,B,E,I
108519,D,G,I
108520,D,G,H
108521,C,E,H
108522,A,F,I
108523,D,F,H
108524,B,F,H
108525,C,E,H
108526,B,G,H
108527,B,E,I
108528,A,E,I
108529,D,F,H
108530,D,G,I
108531,B,E,I
108532,D,E,H
108533,B,G,H
108534,C,G,I
108535,D,E,I
108536,A,G,I
108537,B,F,H
108538,D,G,H
108539,B,G,I
108540,C,G,I
108541,D,E,I
108542,C,E,I
108543,A,G,I
108544,A,G,H
108545,D,E,I
108546,D,G,I
108547,D,G,H
108548,A,G,I
108549,A,F,I
108550,C,E,H
108551,D,E,H
108552,C,E,H
108553,B,F,H
108554,A,G,H
108555,C,E,I
108556,C,F,I
108557,C,G,I
108558,B,E,I
108559,D,F,I
108560,B,F,H
108561,B,E,H
108562,D,G,H
108563,C,G,I
108564,D,E,H
108565,C,E,H
108566,B,E,H
108567,C,G,I
108568,D,G,I
108569,C,E,H
108570,C,F,H
108571,C,F,H
108572,D,F,I
108573,A,E,I
108574,C,E,I
108575,A,E,I
108576,B,G,I
108577,D,F,I
108578,D,F,I
108579,C,G,I
108580,B,E,H
108581,A,G,H
108582,C,E,I
108583,A,F,I
108584,C,F,I
108585,D,G,H
108586,A,E,H
108587,D,E,H
108588,B,E,I
108589,A,F,I
108590,D,E,H
108591,D,F,I
108592,C,E,H
108593,C,E,H
108594,C,E,H
108595,D,E,H
108596,B,G,H
108597,D,E,H
108598,D,G,H
108599,A,E,I
108600,C,G,H
108601,C,E,H
108602,B,G,H
108603,D,F,I
108604,D,E,I
108605,A,E,H
108606,D,F,I
108607,D,E,H
108608,C,F,H
108609,B,E,I
108610,C,E,H
108611,C,F,H
108612,D,F,H
108613,C,F,I
108614,C,G,H
108615,B,E,H
108616,C,E,I
108617,A,E,H
108618,C,F,I
108619,A,F,I
108620,A,F,H
108621,D,G,H
108622,C,E,H
108623,D,G,I
108624,B,E,H
108625,B,G,I
108626,A,G,I
108627,A,G,I
108628,A,E,I
108629,D,G,I
108630,A,G,H
108631,A,G,H
108632,B,F,H
108633,A,E,H
108634,D,G,H
108635,B,F,I
108636,A,G,I
108637,A,F,I
108638,A,E,H
108639,D,G,H
108640,B,G,I
108641,C,F,I
108642,C,G,I
108643,D,F,H
108644,C,G,H
108645,C,G,I
108646,B,E,H
108647,C,E,H
108648,D,E,H
108649,D,E,I
108650,C,F,H
108651,D,F,I
108652,D,G,I
108653,D,F,I
108654,B,G,H
108655,B,G,I
108656,D,G,I
108657,C,F,I
108658,B,E,H
108659,A,G,H
108660,A,F,I
108661,D,E,H
108662,C,F,I
108663,D,F,I
108664,B,E,H
108665,A,E,I
108666,A,F,H
108667,B,F,H
108668,D,F,I
108669,A,E,H
108670,B,F,I
108671,C,E,H
108672,A,E,I
108673,A,G,I
108674,A,E,H
108675,C,E,H
108676,D,E,H
108677,C,F,H
108678,A,E,I
108679,A,E,H
108680,B,G,H
108681,C,E,H
108682,C,E,I
108683,D,F,I
108684,D,E,I
108685,A,G,H
108686,B,E,H
108687,B,E,H
108688,D,G,H
108689,B,E,H
108690,D,E,H
108691,D,E,I
108692,A,G,I
108693,D,G,H
108694,B,F,H
108695,D,F,I
108696,C,G,I
108697,D,G,H
108698,C,G,I
108699,B,F,H
108700,C,F,I
108701,D,E,I
108702,B,E,I
108703,C,G,I
108704,A,E,I
108705,B,F,I
108706,D,F,H
108707,C,G,H
108708,D,G,H
108709,D,F,I
108710,A,F,H
108711,A,E,I
108712,C,E,I
108713,D,F,I
108714,A,G,I
108715,A,G,H
108716,C,F,H
108717,B,E,I
108718,D,E,H
108719,B,F,H
108720,A,E,I
108721,B,F,I
108722,D,G,I
108723,D,E,I
108724,D,G,H
108725,A,F,H
108726,B,G,H
108727,A,G,H
108728,C,F,H
108729,C,G,I
108730,B,F,H
108731,D,F,H
108732,A,G,I
108733,D,F,I
108734,D,E,I
108735,D,G,I
108736,A,E,H
108737,D,E,H
108738,A,E,H
108739,B,F,H
108740,A,E,I
108741,D,G,I
108742,B,G,H
108743,C,G,I
108744,A,F,I
108745,D,G,H
108746,A,F,I
108747,C,F,H
108748,A,F,I
108749,C,E,I
108750,D,F,I
108751,D,G,H
108752,D,E,I
108753,D,F,I
108754,A,F,I
108755,B,G,H
108756,C,G,I
108757,D,E,H
108758,D,E,I
108759,C,E,I
108760,C,G,H
108761,D,F,H
108762,D,F,I
108763,D,E,I
108764,D,F,I
108765,B,G,H
108766,C,F,H
108767,B,E,H
108768,A,E,H
108769,A,G,H
108770,B,F,I
108771,A,F,H
108772,D,E,I
108773,C,G,I
108774,D,F,I
108775,B,G,H
108776,D,F,H
108777,B,F,H
108778,C,G,H
108779,B,G,H
108780,D,G,H
108781,B,F,I
108782,A,E,I
108783,D,G,I
108784,D,F,I
108785,C,F,I
108786,B,E,I
108787,C,E,H
108788,B,E,H
108789,C,G,I
108790,A,G,I
108791,C,E,I
108792,D,E,I
108793,B,G,H
108794,B,E,H
108795,A,E,H
108796,B,G,H
108797,C,E,I
108798,C,G,I
108799,A,F,H
108800,D,F,H
108801,B,G,H
108802,C,G,H
108803,A,F,I
108804,B,G,H
108805,B,F,I
108806,B,F,I
108807,C,F,I
108808,A,G,I
108809,A,G,H
108810,A,F,H
108811,B,F,H
108812,A,F,I
108813,C,F,I
108814,C,G,I
108815,A,F,H
108816,C,G,I
108817,C,F,H
108818,C,E,H
108819,B,F,I
108820,A,G,I
108821,B,E,H
108822,D,F,H
108823,D,G,H
108824,C,G,H
108825,B,F,I
108826,B,F,H
108827,D,G,I
108828,D,G,H
108829,C,G,I
108830,B,G,H
108831,A,G,I
108832,A,G,H
108833,D,F,I
108834,C,E,H
108835,C,E,I
108836,C,G,I
108837,A,G,I
108838,B,G,H
108839,D,F,I
108840,A,G,I
108841,D,G,I
108842,D,G,H
108843,B,G,H
108844,C,F,I
108845,C,F,I
108846,C,G,H
108847,B,G,H
108848,D,F,H
108849,A,G,I
108850,A,G,I
108851,A,F,I
108852,B,F,I
108853,A,F,I
108854,D,F,I
108855,D,F,I
108856,D,E,I
108857,A,F,H
108858,C,G,I
108859,A,E,H
108860,D,G,H
108861,B,G,I
108862,B,F,I
108863,A,F,I
108864,C,G,H
108865,D,E,H
108866,A,E,H
108867,A,F,H
108868,A,F,I
108869,B,E,H
108870,D,E,I
108871,D,E,I
108872,A,F,H
108873,A,F,I
108874,B,F,I
108875,C,F,H
108876,D,G,I
108877,C,F,I
108878,B,E,H
108879,A,F,H
108880,A,E,H
108881,D,F,H
108882,C,F,I
108883,D,F,I
108884,D,F,H
108885,D,F,H
108886,D,E,H
108887,A,E,I
108888,B,G,I
108889,A,G,I
108890,A,F,I
108891,C,F,I
108892,B,G,I
108893,B,E,I
108894,B,E,I
108895,C,E,I
108896,A,G,I
108897,B,G,H
108898,B,E,I
108899,C,F,I
108900,A,E,I
108901,C,G,I
108902,C,F,H
108903,C,E,I
108904,A,G,H
108905,D,E,I
108906,B,F,H
108907,D,E,I
108908,C,E,I
108909,B,G,I
108910,C,G,H
108911,A,F,H
108912,D,E,I
108913,A,E,I
108914,C,G,H
108915,B,E,I
108916,A,F,I
108917,D,F,I
108918,C,G,H
108919,B,G,H
108920,C,G,I
108921,A,G,H
108922,D,F,I
108923,C,G,I
108924,D,G,I
108925,D,G,I
108926,D,F,H
108927,C,E,I
108928,D,E,H
108929,A,F,H
108930,D,G,I
108931,B,F,H
108932,A,F,H
108933,B,E,H
108934,D,G,H
108935,A,G,I
108936,B,E,I
108937,A,F,H
108938,D,G,I
108939,D,G,H
108940,D,E,H
108941,D,E,H
108942,D,G,H
108943,D,E,H
108944,A,G,I
108945,D,G,H
108946,C,E,H
108947,A,E,H
108948,B,E,H
108949,C,G,H
108950,B,F,H
108951,B,E,I
108952,B,G,I
108953,A,E,H
108954,C,F,H
108955,B,G,I
108956,B,G,I
108957,C,F,H
108958,D,E,H
108959,A,G,I
108960,C,G,H
108961,B,E,I
108962,D,F,H
108963,A,G,I
108964,D,E,I
108965,B,E,H
108966,B,E,I
108967,D,F,H
108968,A,G,H
108969,D,F,H
108970,D,F,H
108971,B,E,I
108972,D,E,I
108973,D,G,I
108974,C,E,I
108975,A,E,I
108976,B,G,H
108977,C,E,H
108978,D,G,H
108979,A,E,H
108980,D,F,I
108981,C,E,H
108982,A,E,H
108983,A,F,H
108984,C,F,I
108985,C,F,I
108986,A,F,H
108987,A,G,H
108988,C,E,I
108989,D,E,H
108990,C,G,H
108991,A,G,H
108992,A,E,I
108993,A,E,H
108994,C,G,I
108995,A,E,H
108996,D,F,H
108997,A,E,H
108998,D,F,H
108999,A,G,I
109000,A,F,I
109001,B,F,I
109002,C,F,I
109003,C,G,H
109004,D,E,I
109005,A,F,H
109006,B,G,H
109007,D,E,H
109008,D,G,I
109009,A,G,H
109010,C,E,H
109011,C,F,I
109012,A,F,I
109013,A,F,I
109014,B,F,H
109015,C,F,H
109016,C,F,H
109017,D,F,H
109018,D,E,H
109019,B,F,H
109020,C,E,I
109021,A,F,I
109022,A,G,H
109023,A,E,I
109024,B,F,I
109025,D,G,H
109026,C,G,H
109027,A,E,I
109028,A,F,H
109029,C,G,H
109030,C,F,H
109031,D,G,I
109032,D,G,I
109033,B,G,I
109034,D,F,I
109035,B,F,I
109036,A,F,H
109037,A,F,H
109038,D,G,I
109039,A,F,H
109040,C,F,H
109041,A,F,I
109042,A,F,H
109043,A,G,I
109044,A,F,H
109045,D,G,H
109046,A,E,I
109047,C,E,I
109048,C,E,I
109049,B,E,H
109050,C,G,H
109051,B,F,I
109052,B,F,I
109053,B,G,I
109054,D,E,I
109055,A,E,H
109056,C,G,H
109057,D,G,H
109058,D,G,I
109059,C,E,H
109060,C,F,I
109061,A,F,I
109062,A,E,I
109063,C,F,H
109064,B,E,H
109065,D,E,I
109066,D,G,I
109067,B,F,I
109068,C,G,H
109069,C,E,H
109070,C,E,H
109071,B,F,H
109072,B,E,H
109073,C,G,H
109074,D,E,I
109075,D,E,H
109076,D,G,H
109077,A,F,H
109078,A,F,I
109079,B,G,H
109080,D,G,I
109081,B,E,H
109082,A,E,H
109083,C,E,H
109084,D,E,I
109085,A,G,H
109086,B,G,H
109087,B,G,I
109088,D,E,H
109089,A,F,H
109090,B,F,H
109091,D,F,I
109092,A,F,H
109093,C,E,H
109094,A,G,H
109095,B,G,I
109096,B,F,H
109097,D,F,I
109098,D,E,H
109099,B,F,I
109100,D,E,H
109101,C,F,H
109102,D,G,H
109103,A,F,H
109104,A,F,I
109105,A,F,H
109106,C,F,I
109107,D,G,H
109108,D,G,I
109109,D,G,I
109110,D,E,H
109111,B,E,I
109112,A,G,H
109113,A,E,H
109114,C,E,I
109115,C,E,H
109116,A,E,I
109117,A,G,I
109118,D,F,I
109119,C,G,I
109120,D,F,H
109121,D,G,I
109122,C,E,I
109123,A,E,H
109124,B,G,H
109125,C,E,H
109126,B,E,H
109127,B,E,H
109128,A,E,H
109129,D,F,I
109130,A,G,H
109131,D,G,H
109132,D,E,I
109133,A,F,H
109134,C,G,H
109135,A,E,I
109136,B,F,I
109137,C,F,I
109138,A,G,H
109139,B,E,H
109140,C,E,H
109141,C,F,I
109142,C,F,H
109143,D,F,H
109144,D,F,H
109145,A,G,H
109146,B,G,I
109147,D,F,H
109148,B,F,H
109149,C,G,H
109150,A,F,I
109151,C,E,I
109152,C,E,H
109153,B,E,H
109154,C,F,H
109155,B,G,I
109156,A,F,H
109157,D,G,I
109158,B,E,I
109159,B,E,H
109160,A,F,H
109161,B,F,H
109162,B,E,I
109163,B,E,I
109164,A,E,I
109165,B,G,H
109166,C,E,H
109167,D,G,I
109168,B,F,H
109169,C,F,H
109170,A,E,I
109171,A,E,I
109172,D,F,I
109173,A,E,I
109174,C,F,H
109175,D,E,I
109176,D,G,I
109177,B,F,I
109178,D,F,H
109179,D,E,I
109180,A,F,H
109181,B,G,H
109182,A,G,H
109183,B,E,H
109184,D,F,I
109185,C,G,I
109186,D,E,H
109187,D,F,I
109188,B,G,H
109189,C,F,H
109190,D,E,I
109191,D,F,H
109192,D,E,I
109193,C,E,I
109194,D,E,H
109195,A,G,H
109196,D,E,I
109197,A,E,I
109198,B,G,H
109199,C,F,I
109200,B,F,H
109201,C,F,I
109202,A,F,I
109203,D,F,I
109204,B,F,I
109205,D,F,H
109206,D,E,I
109207,C,F,H
109208,D,G,I
109209,A,F,H
109210,B,G,H
109211,D,G,H
109212,C,E,H
109213,D,F,I
109214,B,G,H
109215,C,F,I
109216,B,F,I
109217,D,F,I
109218,D,G,H
109219,D,G,I
109220,B,G,H
109221,B,G,H
109222,B,E,H
109223,B,F,I
109224,D,F,I
109225,D,F,I
109226,B,E,H
109227,D,G,I
109228,D,F,I
109229,C,G,I
109230,B,G,I
109231,D,G,I
109232,A,E,I
109233,D,E,I
109234,A,F,I
109235,B,F,H
109236,D,G,H
109237,A,F,I
109238,C,E,H
109239,A,E,H
109240,B,G,I
109241,C,E,H
109242,C,G,H
109243,B,F,I
109244,D,G,H
109245,D,G,I
109246,B,F,I
109247,D,E,I
109248,B,G,H
109249,A,G,I
109250,C,G,I
109251,D,E,I
109252,B,G,H
109253,A,F,H
109254,B,F,I
109255,D,G,I
109256,C,E,H
109257,A,F,I
109258,C,E,I
109259,C,E,H
109260,C,E,I
109261,B,G,H
109262,B,F,H
109263,D,F,I
109264,D,E,I
109265,C,G,H
109266,A,E,H
109267,A,E,H
109268,B,G,I
109269,B,G,H
109270,C,G,I
109271,C,E,I
109272,B,F,H
109273,C,F,I
109274,A,E,H
109275,B,F,I
109276,D,F,H
109277,C,F,I
109278,B,G,I
109279,A,G,I
109280,C,E,H
109281,B,G,H
109282,B,F,I
109283,A,E,H
109284,A,G,I
109285,C,F,H
109286,B,G,H
109287,D,E,H
109288,A,F,H
109289,C,E,H
109290,B,E,I
109291,A,E,I
109292,A,E,H
109293,C,F,H
109294,C,E,I
109295,A,G,H
109296,B,E,H
109297,D,F,H
109298,C,F,H
109299,C,G,H
109300,B,E,I
109301,A,G,H
109302,B,G,H
109303,B,F,H
109304,D,F,H
109305,A,E,I
109306,B,F,H
109307,B,G,H
109308,A,G,H
109309,D,F,I
109310,C,E,H
109311,D,E,H
109312,B,E,I
109313,C,E,H
109314,A,F,I
109315,B,F,H
