Policy Number,Age,Age Band,Years of Driving Experience,Number of Vehicles,Gender,Gender Dummy,Married,Married Dummy,Vehicle Age,Vehicle Age Band,Fuel Type,Fuel Type Dummy,Losses,Count,Capped Losses
126554,22,16-25,5,2,F,0,Single,1,14,11+,P,0,234,1,234
157610,61,60+,43,2,M,1,Single,1,1,0-5,P,0,433,1,433
196152,47,26-59,30,2,F,0,Single,1,10,10-Jun,P,0,473,1,473
156179,18,16-25,0,2,M,1,Married,0,9,10-Jun,P,0,356,1,356
109240,43,26-59,22,2,F,0,Married,0,0,0-5,P,0,382,1,382
157193,20,16-25,1,2,F,0,Married,0,11,11+,P,0,390,1,390
197534,34,26-59,17,2,M,1,Married,0,3,0-5,D,1,553,1,553
166095,23,16-25,5,2,F,0,Single,1,11,11+,D,1,591,1,591
195137,63,60+,46,2,M,1,Married,0,9,10-Jun,P,0,90,1,90
159545,22,16-25,3,2,F,0,Single,1,15,11+,P,0,243,1,243
146001,16,16-25,0,2,M,1,Married,0,14,11+,D,1,669,1,669
190855,19,16-25,0,2,M,1,Married,0,11,11+,P,0,298,1,298
105595,20,16-25,2,2,M,1,Married,0,0,0-5,D,1,1183,1,1183
125873,22,16-25,3,2,M,1,Married,0,10,10-Jun,P,0,415,1,415
134437,22,16-25,5,2,M,1,Married,0,14,11+,P,0,311,1,311
102622,21,16-25,4,2,M,1,Single,1,9,10-Jun,D,1,753,1,753
110532,16,16-25,0,2,F,0,Single,1,5,0-5,D,1,699,1,699
134668,69,60+,51,2,F,0,Married,0,13,11+,P,0,90,1,90
144978,59,26-59,39,2,M,1,Married,0,6,10-Jun,P,0,401,1,401
104417,16,16-25,0,2,M,1,Married,0,7,10-Jun,D,1,575,1,575
115938,25,16-25,8,2,F,0,Married,0,12,11+,P,0,208,1,208
118901,70,60+,51,2,M,1,Single,1,15,11+,P,0,381,1,381
169057,32,26-59,14,2,M,1,Single,1,7,10-Jun,P,0,492,1,492
143874,22,16-25,4,2,F,0,Single,1,12,11+,P,0,343,1,343
135581,63,60+,42,2,F,0,Married,0,4,0-5,P,0,73,1,73
161671,62,60+,43,2,M,1,Married,0,10,10-Jun,P,0,262,1,262
100925,28,26-59,7,2,M,1,Single,1,2,0-5,D,1,609,1,609
184965,20,16-25,1,2,M,1,Married,0,8,10-Jun,P,0,380,1,380
178842,20,16-25,1,2,M,1,Single,1,11,11+,D,1,848,1,848
190054,35,26-59,17,2,F,0,Single,1,2,0-5,D,1,525,1,525
191048,68,60+,49,2,M,1,Married,0,10,10-Jun,P,0,291,1,291
101075,54,26-59,33,2,F,0,Single,1,4,0-5,D,1,575,1,575
187794,53,26-59,35,2,F,0,Single,1,6,10-Jun,P,0,412,1,412
126995,60,60+,40,2,M,1,Single,1,9,10-Jun,P,0,260,1,260
160282,52,26-59,31,2,F,0,Married,0,14,11+,P,0,303,1,303
142220,67,60+,50,2,F,0,Married,0,4,0-5,P,0,110,1,110
138111,19,16-25,2,2,F,0,Single,1,15,11+,P,0,445,1,445
103723,23,16-25,6,2,F,0,Married,0,1,0-5,D,1,653,1,653
161998,57,26-59,37,2,M,1,Single,1,14,11+,P,0,362,1,362
144658,20,16-25,3,2,F,0,Single,1,15,11+,P,0,216,1,216
162930,64,60+,45,2,M,1,Single,1,9,10-Jun,P,0,120,1,120
181066,66,60+,45,2,F,0,Married,0,8,10-Jun,P,0,203,1,203
103961,43,26-59,23,2,F,0,Single,1,6,10-Jun,P,0,351,1,351
127224,57,26-59,37,2,M,1,Married,0,5,0-5,P,0,428,1,428
156817,44,26-59,27,2,M,1,Married,0,11,11+,P,0,154,1,154
131214,65,60+,45,2,M,1,Married,0,14,11+,P,0,145,1,145
105028,55,26-59,38,2,M,1,Single,1,10,10-Jun,P,0,470,1,470
117900,20,16-25,1,2,M,1,Single,1,12,11+,D,1,1270,1,1200
122225,53,26-59,35,2,F,0,Single,1,8,10-Jun,P,0,383,1,383
136482,23,16-25,6,2,M,1,Single,1,14,11+,D,1,565,1,565
117634,27,26-59,8,2,F,0,Married,0,10,10-Jun,P,0,308,1,308
131504,19,16-25,1,2,M,1,Married,0,12,11+,D,1,524,1,524
150919,70,60+,50,2,F,0,Single,1,7,10-Jun,P,0,158,1,158
123646,44,26-59,27,2,M,1,Married,0,14,11+,P,0,201,1,201
199365,46,26-59,25,2,M,1,Married,0,9,10-Jun,P,0,427,1,427
166998,30,26-59,10,2,F,0,Single,1,5,0-5,P,0,377,1,377
133332,17,16-25,0,2,M,1,Single,1,15,11+,P,0,402,1,402
157794,59,26-59,41,2,M,1,Single,1,2,0-5,D,1,569,1,569
197370,68,60+,51,2,M,1,Married,0,8,10-Jun,P,0,306,1,306
132302,22,16-25,4,2,M,1,Single,1,1,0-5,D,1,1736,1,1200
175946,19,16-25,1,2,M,1,Married,0,11,11+,P,0,436,1,436
147785,37,26-59,20,2,F,0,Single,1,15,11+,P,0,350,1,350
138215,49,26-59,32,2,F,0,Married,0,1,0-5,P,0,462,1,462
123478,49,26-59,29,2,M,1,Married,0,10,10-Jun,P,0,322,1,322
180292,68,60+,48,2,M,1,Married,0,1,0-5,P,0,190,1,190
135138,63,60+,45,2,M,1,Married,0,4,0-5,P,0,367,1,367
152831,33,26-59,14,2,F,0,Married,0,12,11+,P,0,277,1,277
176380,68,60+,48,2,M,1,Married,0,10,10-Jun,P,0,201,1,201
163040,70,60+,50,2,F,0,Single,1,12,11+,P,0,169,1,169
170763,66,60+,47,2,M,1,Married,0,10,10-Jun,P,0,242,1,242
195194,32,26-59,11,2,F,0,Married,0,8,10-Jun,P,0,295,1,295
150236,69,60+,51,2,F,0,Married,0,13,11+,P,0,136,1,136
126561,22,16-25,5,2,M,1,Single,1,11,11+,D,1,605,1,605
173463,50,26-59,29,2,F,0,Single,1,8,10-Jun,P,0,340,1,340
196256,22,16-25,4,2,M,1,Single,1,1,0-5,D,1,1747,1,1200
103307,61,60+,44,2,F,0,Single,1,12,11+,P,0,55,1,55
119471,27,26-59,10,2,F,0,Married,0,1,0-5,D,1,602,1,602
123109,32,26-59,13,2,M,1,Married,0,9,10-Jun,P,0,409,1,409
140773,62,60+,44,2,F,0,Single,1,1,0-5,P,0,293,1,293
101981,40,26-59,22,2,F,0,Married,0,10,10-Jun,P,0,360,1,360
184611,65,60+,44,2,M,1,Single,1,3,0-5,P,0,240,1,240
188632,21,16-25,4,2,M,1,Single,1,14,11+,P,0,321,1,321
120708,66,60+,49,2,M,1,Married,0,3,0-5,D,1,557,1,557
130624,61,60+,43,2,M,1,Married,0,8,10-Jun,P,0,241,1,241
109305,41,26-59,20,2,F,0,Married,0,6,10-Jun,P,0,346,1,346
124619,38,26-59,17,2,M,1,Single,1,1,0-5,D,1,730,1,730
178477,67,60+,48,2,F,0,Married,0,14,11+,P,0,201,1,201
129136,49,26-59,30,2,F,0,Married,0,9,10-Jun,P,0,372,1,372
171878,62,60+,44,2,F,0,Single,1,14,11+,P,0,267,1,267
187524,69,60+,51,2,F,0,Married,0,2,0-5,P,0,338,1,338
153677,57,26-59,40,2,M,1,Married,0,8,10-Jun,P,0,371,1,371
158932,37,26-59,18,2,M,1,Single,1,12,11+,P,0,398,1,398
194358,43,26-59,24,2,F,0,Single,1,7,10-Jun,P,0,382,1,382
131774,19,16-25,2,2,M,1,Married,0,12,11+,P,0,269,1,269
103946,24,16-25,5,2,F,0,Single,1,12,11+,P,0,300,1,300
176346,60,60+,40,2,F,0,Married,0,13,11+,P,0,191,1,191
172028,25,16-25,6,2,M,1,Married,0,12,11+,P,0,333,1,333
148191,31,26-59,13,2,M,1,Married,0,15,11+,P,0,142,1,142
123115,39,26-59,19,2,F,0,Single,1,5,0-5,D,1,586,1,586
134351,18,16-25,1,2,F,0,Single,1,11,11+,P,0,439,1,439
118532,70,60+,51,2,F,0,Single,1,9,10-Jun,P,0,38,1,38
105707,24,16-25,5,2,F,0,Single,1,13,11+,P,0,270,1,270
166822,67,60+,50,2,M,1,Single,1,9,10-Jun,P,0,69,1,69
195120,67,60+,46,2,M,1,Single,1,9,10-Jun,P,0,193,1,193
195559,18,16-25,0,2,F,0,Married,0,13,11+,P,0,174,1,174
133089,52,26-59,35,2,F,0,Married,0,7,10-Jun,P,0,318,1,318
124139,25,16-25,8,2,F,0,Married,0,12,11+,P,0,135,1,135
108711,18,16-25,0,2,F,0,Married,0,11,11+,P,0,142,1,142
165885,16,16-25,0,2,M,1,Married,0,12,11+,P,0,454,1,454
132755,51,26-59,30,2,M,1,Single,1,4,0-5,D,1,995,1,995
112987,66,60+,45,2,F,0,Married,0,5,0-5,P,0,172,1,172
178087,21,16-25,4,2,M,1,Single,1,14,11+,D,1,519,1,519
115039,21,16-25,3,2,M,1,Single,1,1,0-5,D,1,1667,1,1200
162557,68,60+,48,2,F,0,Married,0,15,11+,P,0,60,1,60
119689,66,60+,45,2,M,1,Single,1,7,10-Jun,P,0,50,1,50
107801,20,16-25,2,2,M,1,Single,1,0,0-5,D,1,1197,1,1197
154895,60,60+,41,2,M,1,Married,0,8,10-Jun,P,0,199,1,199
148897,19,16-25,0,2,M,1,Single,1,15,11+,P,0,348,1,348
123667,31,26-59,10,2,M,1,Single,1,10,10-Jun,P,0,387,1,387
172145,28,26-59,10,2,M,1,Single,1,9,10-Jun,D,1,518,1,518
158277,60,60+,42,2,F,0,Married,0,10,10-Jun,P,0,151,1,151
190805,30,26-59,9,2,F,0,Married,0,9,10-Jun,P,0,322,1,322
110198,44,26-59,27,2,M,1,Married,0,6,10-Jun,P,0,338,1,338
171329,62,60+,44,2,F,0,Single,1,11,11+,P,0,173,1,173
108934,67,60+,47,2,F,0,Single,1,10,10-Jun,P,0,250,1,250
103107,59,26-59,38,2,F,0,Married,0,14,11+,P,0,251,1,251
155508,55,26-59,36,2,F,0,Married,0,11,11+,P,0,125,1,125
181797,40,26-59,21,2,M,1,Married,0,2,0-5,D,1,575,1,575
124003,20,16-25,1,2,F,0,Married,0,11,11+,P,0,197,1,197
159368,19,16-25,1,2,F,0,Married,0,9,10-Jun,P,0,369,1,369
196610,25,16-25,8,2,M,1,Married,0,15,11+,P,0,280,1,280
167117,48,26-59,29,2,F,0,Married,0,0,0-5,D,1,701,1,701
162820,38,26-59,21,2,M,1,Married,0,6,10-Jun,P,0,388,1,388
165550,59,26-59,38,2,F,0,Married,0,10,10-Jun,P,0,352,1,352
128104,33,26-59,15,2,F,0,Married,0,15,11+,P,0,292,1,292
193153,22,16-25,5,2,F,0,Single,1,15,11+,D,1,501,1,501
128587,65,60+,45,2,M,1,Married,0,10,10-Jun,P,0,226,1,226
114249,53,26-59,35,2,M,1,Single,1,7,10-Jun,D,1,578,1,578
115806,68,60+,47,2,M,1,Married,0,3,0-5,P,0,148,1,148
116938,65,60+,46,2,M,1,Married,0,14,11+,P,0,359,1,359
109803,23,16-25,6,2,F,0,Single,1,8,10-Jun,D,1,503,1,503
192865,41,26-59,22,2,F,0,Single,1,10,10-Jun,P,0,346,1,346
185721,22,16-25,5,2,M,1,Single,1,14,11+,P,0,349,1,349
190048,50,26-59,31,2,M,1,Single,1,9,10-Jun,P,0,453,1,453
133918,22,16-25,4,2,M,1,Married,0,13,11+,P,0,263,1,263
120331,63,60+,45,2,M,1,Single,1,8,10-Jun,P,0,123,1,123
101814,18,16-25,1,2,F,0,Single,1,4,0-5,D,1,855,1,855
119594,53,26-59,34,2,M,1,Single,1,4,0-5,D,1,574,1,574
194224,30,26-59,11,2,F,0,Single,1,0,0-5,P,0,488,1,488
125358,45,26-59,25,2,F,0,Single,1,7,10-Jun,P,0,419,1,419
101507,68,60+,48,2,M,1,Single,1,9,10-Jun,P,0,157,1,157
121251,21,16-25,3,2,M,1,Single,1,14,11+,D,1,725,1,725
118073,65,60+,48,2,F,0,Single,1,6,10-Jun,P,0,218,1,218
115175,20,16-25,2,2,M,1,Single,1,12,11+,D,1,1046,1,1046
136481,51,26-59,34,2,M,1,Married,0,1,0-5,D,1,539,1,539
175311,25,16-25,8,2,M,1,Married,0,3,0-5,D,1,668,1,668
192294,66,60+,45,2,M,1,Single,1,3,0-5,D,1,579,1,579
177520,43,26-59,25,2,M,1,Single,1,6,10-Jun,P,0,433,1,433
188474,67,60+,46,2,M,1,Single,1,10,10-Jun,P,0,366,1,366
171513,27,26-59,10,2,F,0,Single,1,9,10-Jun,P,0,418,1,418
124582,35,26-59,17,2,F,0,Single,1,12,11+,P,0,133,1,133
137238,63,60+,44,2,M,1,Married,0,7,10-Jun,P,0,275,1,275
138729,23,16-25,5,2,F,0,Single,1,13,11+,D,1,628,1,628
147003,66,60+,47,2,M,1,Single,1,8,10-Jun,P,0,45,1,45
142899,35,26-59,16,2,F,0,Married,0,10,10-Jun,P,0,330,1,330
157740,25,16-25,7,2,F,0,Married,0,6,10-Jun,P,0,474,1,474
148101,60,60+,40,2,F,0,Single,1,0,0-5,P,0,255,1,255
130937,60,60+,40,2,F,0,Single,1,9,10-Jun,P,0,223,1,223
190059,28,26-59,9,2,F,0,Single,1,9,10-Jun,P,0,402,1,402
109020,70,60+,51,2,M,1,Married,0,2,0-5,P,0,63,1,63
150946,60,60+,43,2,M,1,Single,1,12,11+,P,0,41,1,41
118078,70,60+,49,2,M,1,Single,1,2,0-5,P,0,58,1,58
144393,59,26-59,42,2,M,1,Married,0,11,11+,P,0,198,1,198
134487,33,26-59,15,2,F,0,Married,0,3,0-5,P,0,473,1,473
186577,19,16-25,0,2,M,1,Single,1,9,10-Jun,D,1,1000,1,1000
174909,36,26-59,15,2,M,1,Married,0,15,11+,P,0,189,1,189
199647,31,26-59,11,2,F,0,Married,0,9,10-Jun,P,0,334,1,334
169563,68,60+,50,2,M,1,Single,1,4,0-5,D,1,563,1,563
198326,54,26-59,33,2,M,1,Single,1,12,11+,P,0,164,1,164
197914,61,60+,40,2,M,1,Married,0,8,10-Jun,P,0,269,1,269
110397,24,16-25,6,2,F,0,Single,1,6,10-Jun,D,1,643,1,643
140047,29,26-59,12,2,F,0,Married,0,8,10-Jun,P,0,340,1,340
182490,61,60+,44,2,M,1,Single,1,6,10-Jun,P,0,367,1,367
181128,25,16-25,6,2,M,1,Married,0,11,11+,P,0,219,1,219
162186,48,26-59,28,2,F,0,Single,1,2,0-5,P,0,495,1,495
114960,70,60+,52,2,F,0,Single,1,5,0-5,D,1,636,1,636
112296,60,60+,43,2,M,1,Married,0,1,0-5,P,0,116,1,116
106899,22,16-25,3,2,M,1,Married,0,12,11+,P,0,231,1,231
169500,56,26-59,39,2,F,0,Single,1,15,11+,P,0,275,1,275
155541,25,16-25,6,2,F,0,Single,1,13,11+,D,1,712,1,712
130070,64,60+,46,2,M,1,Married,0,3,0-5,P,0,169,1,169
131283,57,26-59,39,2,F,0,Married,0,9,10-Jun,P,0,322,1,322
106621,61,60+,40,2,F,0,Single,1,0,0-5,P,0,71,1,71
151577,58,26-59,39,2,M,1,Married,0,1,0-5,P,0,349,1,349
194352,35,26-59,16,2,M,1,Single,1,13,11+,P,0,306,1,306
169545,60,60+,39,2,F,0,Single,1,3,0-5,P,0,322,1,322
136868,67,60+,46,2,F,0,Married,0,6,10-Jun,P,0,72,1,72
149671,55,26-59,37,2,M,1,Married,0,5,0-5,D,1,750,1,750
150632,20,16-25,2,2,F,0,Single,1,12,11+,P,0,257,1,257
134884,65,60+,46,2,F,0,Single,1,5,0-5,P,0,109,1,109
176789,60,60+,43,2,M,1,Married,0,2,0-5,P,0,77,1,77
135783,55,26-59,36,2,F,0,Single,1,9,10-Jun,P,0,384,1,384
183196,25,16-25,8,2,F,0,Married,0,11,11+,P,0,281,1,281
165218,43,26-59,23,2,F,0,Single,1,5,0-5,P,0,457,1,457
151674,30,26-59,13,2,M,1,Married,0,9,10-Jun,P,0,417,1,417
110758,19,16-25,2,2,M,1,Married,0,6,10-Jun,P,0,384,1,384
158417,25,16-25,7,2,M,1,Single,1,12,11+,D,1,807,1,807
140259,23,16-25,6,2,M,1,Married,0,9,10-Jun,D,1,669,1,669
130345,60,60+,39,2,M,1,Single,1,3,0-5,D,1,590,1,590
103318,49,26-59,32,2,F,0,Married,0,9,10-Jun,P,0,364,1,364
149802,21,16-25,3,2,M,1,Single,1,15,11+,P,0,307,1,307
178660,63,60+,44,2,M,1,Married,0,7,10-Jun,P,0,82,1,82
126741,69,60+,51,2,F,0,Single,1,8,10-Jun,P,0,307,1,307
178760,39,26-59,21,2,F,0,Married,0,10,10-Jun,P,0,318,1,318
193822,60,60+,39,2,F,0,Single,1,4,0-5,P,0,218,1,218
134962,66,60+,46,2,M,1,Single,1,13,11+,P,0,371,1,371
139567,61,60+,44,2,M,1,Single,1,13,11+,P,0,29,1,29
145288,65,60+,44,2,M,1,Married,0,6,10-Jun,P,0,266,1,266
188014,66,60+,46,2,M,1,Married,0,4,0-5,P,0,95,1,95
153136,63,60+,45,2,M,1,Married,0,6,10-Jun,P,0,112,1,112
187861,54,26-59,35,2,M,1,Single,1,5,0-5,D,1,755,1,755
133864,31,26-59,13,2,M,1,Single,1,1,0-5,D,1,978,1,978
123435,66,60+,45,2,M,1,Married,0,12,11+,P,0,126,1,126
179099,23,16-25,6,2,F,0,Single,1,13,11+,D,1,593,1,593
143671,65,60+,47,2,F,0,Married,0,8,10-Jun,P,0,190,1,190
177535,22,16-25,5,2,F,0,Married,0,12,11+,P,0,154,1,154
130638,60,60+,41,2,F,0,Single,1,14,11+,P,0,39,1,39
178879,24,16-25,5,2,F,0,Married,0,14,11+,P,0,245,1,245
118242,64,60+,44,2,F,0,Married,0,9,10-Jun,P,0,177,1,177
163121,50,26-59,32,2,F,0,Single,1,5,0-5,P,0,483,1,483
188409,21,16-25,2,2,F,0,Married,0,9,10-Jun,D,1,547,1,547
126954,33,26-59,14,2,F,0,Single,1,5,0-5,P,0,426,1,426
195001,65,60+,45,2,F,0,Single,1,13,11+,P,0,25,1,25
145717,19,16-25,1,2,M,1,Single,1,11,11+,D,1,545,1,545
101673,42,26-59,25,2,M,1,Married,0,8,10-Jun,P,0,373,1,373
136134,27,26-59,6,2,M,1,Married,0,15,11+,P,0,147,1,147
161826,39,26-59,20,2,M,1,Married,0,5,0-5,D,1,584,1,584
126673,60,60+,41,2,M,1,Single,1,11,11+,P,0,67,1,67
141317,66,60+,49,2,F,0,Married,0,6,10-Jun,P,0,35,1,35
127339,58,26-59,38,2,F,0,Married,0,11,11+,P,0,295,1,295
106561,18,16-25,0,2,F,0,Single,1,15,11+,P,0,265,1,265
152783,19,16-25,1,2,M,1,Married,0,13,11+,P,0,365,1,365
196670,18,16-25,0,2,M,1,Single,1,9,10-Jun,D,1,846,1,846
123147,19,16-25,1,2,F,0,Married,0,15,11+,P,0,125,1,125
141836,43,26-59,25,2,F,0,Single,1,9,10-Jun,P,0,380,1,380
125643,61,60+,43,2,F,0,Single,1,15,11+,P,0,345,1,345
108266,51,26-59,34,2,F,0,Single,1,12,11+,P,0,470,1,470
164071,22,16-25,5,2,F,0,Married,0,15,11+,P,0,329,1,329
127009,29,26-59,8,2,F,0,Married,0,14,11+,P,0,167,1,167
172471,61,60+,42,2,M,1,Married,0,15,11+,P,0,190,1,190
111846,42,26-59,25,2,F,0,Single,1,8,10-Jun,P,0,456,1,456
158126,69,60+,50,2,F,0,Single,1,1,0-5,P,0,331,1,331
160663,40,26-59,23,2,F,0,Married,0,3,0-5,P,0,328,1,328
111031,19,16-25,0,2,F,0,Single,1,14,11+,D,1,510,1,510
179621,63,60+,46,2,F,0,Married,0,6,10-Jun,P,0,43,1,43
162916,23,16-25,4,2,M,1,Single,1,11,11+,P,0,423,1,423
164189,37,26-59,19,2,F,0,Single,1,5,0-5,D,1,565,1,565
113940,68,60+,47,2,F,0,Married,0,11,11+,P,0,85,1,85
179940,47,26-59,26,2,M,1,Single,1,10,10-Jun,D,1,560,1,560
163962,69,60+,48,2,M,1,Single,1,3,0-5,P,0,192,1,192
126963,18,16-25,0,2,M,1,Married,0,15,11+,P,0,444,1,444
198454,68,60+,49,2,M,1,Single,1,13,11+,P,0,283,1,283
184512,46,26-59,26,2,M,1,Married,0,7,10-Jun,P,0,340,1,340
170008,64,60+,43,2,F,0,Single,1,3,0-5,P,0,204,1,204
179454,25,16-25,6,2,F,0,Single,1,14,11+,P,0,308,1,308
127004,42,26-59,22,2,F,0,Single,1,11,11+,P,0,287,1,287
149780,46,26-59,26,2,F,0,Single,1,12,11+,P,0,280,1,280
182648,20,16-25,1,2,F,0,Married,0,13,11+,P,0,200,1,200
163088,23,16-25,6,2,F,0,Single,1,11,11+,D,1,531,1,531
163882,18,16-25,0,2,M,1,Single,1,11,11+,P,0,325,1,325
115705,64,60+,43,2,M,1,Single,1,15,11+,P,0,182,1,182
148500,22,16-25,5,2,F,0,Single,1,13,11+,P,0,209,1,209
170877,17,16-25,0,2,F,0,Single,1,12,11+,P,0,463,1,463
178634,59,26-59,38,2,F,0,Single,1,6,10-Jun,P,0,400,1,400
144210,46,26-59,25,2,M,1,Married,0,11,11+,P,0,126,1,126
149671,62,60+,42,2,M,1,Single,1,15,11+,P,0,106,1,106
183187,45,26-59,28,2,M,1,Single,1,15,11+,P,0,213,1,213
123401,22,16-25,3,2,F,0,Single,1,15,11+,P,0,483,1,483
113975,45,26-59,28,2,F,0,Single,1,14,11+,P,0,201,1,201
184537,40,26-59,19,2,F,0,Single,1,7,10-Jun,P,0,409,1,409
188024,49,26-59,30,2,M,1,Single,1,11,11+,P,0,296,1,296
105890,23,16-25,6,2,F,0,Single,1,12,11+,P,0,167,1,167
183184,26,26-59,8,2,M,1,Married,0,7,10-Jun,P,0,386,1,386
186416,63,60+,46,2,M,1,Single,1,3,0-5,D,1,509,1,509
163995,57,26-59,36,2,F,0,Single,1,6,10-Jun,P,0,385,1,385
152051,48,26-59,28,2,F,0,Married,0,10,10-Jun,P,0,324,1,324
153049,62,60+,41,2,F,0,Married,0,13,11+,P,0,105,1,105
187860,61,60+,44,2,F,0,Married,0,4,0-5,P,0,95,1,95
163805,17,16-25,0,2,F,0,Married,0,2,0-5,D,1,847,1,847
186539,56,26-59,38,2,F,0,Single,1,10,10-Jun,P,0,358,1,358
115094,22,16-25,5,2,F,0,Single,1,13,11+,D,1,728,1,728
146076,58,26-59,37,2,M,1,Married,0,5,0-5,P,0,486,1,486
121544,44,26-59,24,2,M,1,Single,1,9,10-Jun,P,0,411,1,411
198434,16,16-25,0,2,M,1,Single,1,6,10-Jun,D,1,1228,1,1200
105356,40,26-59,20,2,F,0,Single,1,6,10-Jun,P,0,397,1,397
121141,23,16-25,5,2,M,1,Single,1,15,11+,D,1,670,1,670
197364,29,26-59,8,2,F,0,Married,0,9,10-Jun,P,0,357,1,357
167978,41,26-59,23,2,M,1,Married,0,2,0-5,P,0,436,1,436
112869,36,26-59,16,2,F,0,Married,0,8,10-Jun,P,0,354,1,354
173014,16,16-25,0,2,F,0,Married,0,13,11+,P,0,204,1,204
173531,53,26-59,33,2,M,1,Single,1,4,0-5,D,1,681,1,681
164713,51,26-59,33,2,F,0,Single,1,10,10-Jun,P,0,422,1,422
175764,19,16-25,1,2,M,1,Married,0,15,11+,P,0,334,1,334
178465,26,26-59,9,2,M,1,Married,0,15,11+,P,0,154,1,154
108596,39,26-59,18,2,M,1,Single,1,12,11+,P,0,212,1,212
111588,55,26-59,34,2,M,1,Married,0,6,10-Jun,P,0,343,1,343
104094,37,26-59,19,2,F,0,Married,0,12,11+,P,0,265,1,265
132214,16,16-25,0,2,M,1,Single,1,6,10-Jun,D,1,701,1,701
142835,54,26-59,34,2,M,1,Married,0,1,0-5,D,1,709,1,709
150870,48,26-59,28,2,M,1,Married,0,1,0-5,D,1,555,1,555
108853,57,26-59,38,2,M,1,Single,1,13,11+,P,0,290,1,290
106692,68,60+,50,2,F,0,Single,1,1,0-5,P,0,386,1,386
103762,24,16-25,5,2,F,0,Single,1,13,11+,D,1,571,1,571
189987,18,16-25,0,2,M,1,Married,0,8,10-Jun,D,1,669,1,669
112917,70,60+,52,2,M,1,Married,0,7,10-Jun,P,0,154,1,154
185133,20,16-25,3,2,F,0,Single,1,12,11+,D,1,659,1,659
189088,70,60+,52,2,M,1,Single,1,2,0-5,P,0,414,1,414
128416,20,16-25,2,2,M,1,Single,1,14,11+,D,1,509,1,509
184363,49,26-59,32,2,M,1,Single,1,6,10-Jun,P,0,474,1,474
163130,30,26-59,13,2,M,1,Single,1,6,10-Jun,P,0,457,1,457
161445,68,60+,49,2,M,1,Single,1,8,10-Jun,P,0,62,1,62
146987,56,26-59,35,2,M,1,Married,0,9,10-Jun,P,0,355,1,355
133868,70,60+,50,2,M,1,Married,0,0,0-5,P,0,449,1,449
128222,68,60+,47,2,M,1,Married,0,3,0-5,P,0,347,1,347
175994,36,26-59,16,2,F,0,Single,1,0,0-5,P,0,475,1,475
144314,18,16-25,1,2,M,1,Single,1,15,11+,P,0,437,1,437
126714,39,26-59,18,2,F,0,Single,1,8,10-Jun,P,0,395,1,395
123293,41,26-59,22,2,F,0,Single,1,8,10-Jun,P,0,348,1,348
103225,64,60+,45,2,F,0,Married,0,13,11+,P,0,127,1,127
111764,52,26-59,33,2,F,0,Married,0,8,10-Jun,P,0,302,1,302
180062,34,26-59,14,2,M,1,Married,0,4,0-5,P,0,414,1,414
126896,35,26-59,14,2,F,0,Single,1,5,0-5,D,1,523,1,523
193993,44,26-59,24,2,M,1,Married,0,8,10-Jun,P,0,360,1,360
116954,65,60+,47,2,F,0,Married,0,7,10-Jun,P,0,267,1,267
154889,31,26-59,11,2,F,0,Married,0,9,10-Jun,P,0,303,1,303
124198,23,16-25,5,2,F,0,Married,0,13,11+,P,0,244,1,244
168558,21,16-25,2,2,M,1,Married,0,5,0-5,D,1,1050,1,1050
120050,27,26-59,10,2,M,1,Married,0,8,10-Jun,P,0,334,1,334
166754,16,16-25,0,2,F,0,Married,0,13,11+,P,0,412,1,412
107827,36,26-59,19,2,M,1,Single,1,2,0-5,D,1,636,1,636
117822,37,26-59,19,2,M,1,Single,1,13,11+,P,0,238,1,238
134992,28,26-59,9,2,M,1,Single,1,14,11+,P,0,351,1,351
187173,17,16-25,0,2,F,0,Single,1,6,10-Jun,D,1,701,1,701
198788,66,60+,45,2,M,1,Married,0,6,10-Jun,P,0,281,1,281
171035,66,60+,48,2,F,0,Married,0,11,11+,P,0,148,1,148
196394,43,26-59,23,2,M,1,Single,1,9,10-Jun,D,1,521,1,521
188467,61,60+,42,2,M,1,Single,1,7,10-Jun,P,0,104,1,104
118157,24,16-25,6,2,F,0,Single,1,11,11+,D,1,636,1,636
187626,41,26-59,22,2,M,1,Married,0,0,0-5,P,0,449,1,449
121461,17,16-25,0,2,M,1,Single,1,15,11+,D,1,647,1,647
102816,35,26-59,17,2,M,1,Married,0,7,10-Jun,P,0,429,1,429
104966,65,60+,46,2,M,1,Single,1,3,0-5,D,1,762,1,762
104169,17,16-25,0,2,M,1,Married,0,2,0-5,D,1,585,1,585
125915,53,26-59,36,2,F,0,Married,0,14,11+,P,0,220,1,220
118145,67,60+,48,2,M,1,Married,0,12,11+,P,0,203,1,203
130710,63,60+,42,2,F,0,Married,0,8,10-Jun,P,0,99,1,99
147166,41,26-59,21,2,M,1,Single,1,14,11+,P,0,290,1,290
129951,52,26-59,33,2,M,1,Married,0,6,10-Jun,P,0,379,1,379
140500,27,26-59,7,2,M,1,Single,1,2,0-5,P,0,405,1,405
100624,65,60+,46,2,F,0,Single,1,14,11+,P,0,137,1,137
152042,43,26-59,26,2,F,0,Single,1,8,10-Jun,P,0,326,1,326
126348,50,26-59,30,2,M,1,Married,0,7,10-Jun,P,0,386,1,386
103875,65,60+,47,2,M,1,Married,0,4,0-5,P,0,221,1,221
106382,34,26-59,17,2,F,0,Married,0,0,0-5,D,1,554,1,554
